h, 3, -, -, -, -, -, 120.171231, 70.000, 595.911, 49.999999999999986, 8, 570.938, 0.484886, 70.000, 595.911, 49.999999999999986, 8, 570.938, 0.703025, 67.786, 555.911, 46.0, 8, 570.938, 3.578439, 
h, 9, -, -, -, -, -, 91.884624, 56.000, 529.699, 39.0, 8, 3925.195, 0.412721, 56.000, 539.699, 40.0, 8, 3925.195, 0.613536, 67.379, 639.699, 50.0, 8, 3925.195, 1.320300, 
h, 11, 80.000, 1000.868, 100.0, 20, 5.098, 1.399966, 80.000, 933.702, 92.0, 20, 81.562, 0.165023, 80.000, 933.702, 92.00000000000001, 20, 81.562, 0.194078, 87.500, 1063.702, 104.99999922613466, 20, 81.562, 7.619590, 
h, 12, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.028679, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.030626, 80.000, 70.622, 7.000000000000001, 1, 0.000, 0.027243, 80.000, 70.622, 7.0, 1, 0.000, 0.014225, 
v, 3, -, -, -, -, -, 0.088007, 70.000, 505.898, 41.00000000000006, 8, 570.934, 0.239159, 80.000, 525.898, 43.000000000000014, 8, 570.934, 0.238645, 79.538, 485.741, 39.0, 8, 569.998, 3.443552, 
v, 9, -, -, -, -, -, 0.096194, 80.000, 623.398, 48.0, 8, 4031.936, 0.159019, 80.000, 623.398, 48.0, 8, 4031.936, 0.254188, 79.538, 592.708, 44.99999999999996, 8, 4012.469, 17.927919, 
v, 11, 80.000, 1000.827, 100.0, 20, 4.855, 0.159214, 80.000, 1013.701, 100.0, 20, 81.560, 0.147815, 80.000, 1013.701, 100.0, 20, 81.560, 0.165143, 84.840, 1062.956, 105.0, 20, 77.119, 49.664180, 
v, 12, 80.000, 302.094, 6.000000000000002, 1, 11516.055, 0.028422, 80.000, 302.094, 6.000000000000001, 1, 11516.055, 0.033881, 80.000, 302.094, 6.000000000000002, 1, 11516.055, 0.034168, 80.000, 70.622, 6.999999999999999, 1, 0.000, 0.014180, 
hv, 3, -, -, -, -, -, 0.167353, 80.000, 515.899, 42.00000000000001, 8, 570.933, 0.305299, 80.000, 505.899, 41.00000000000001, 8, 570.933, 0.431403, 79.111, 505.113, 41.00000000000036, 8, 566.251, 2.167404, 
hv, 9, -, -, -, -, -, 0.122768, 80.000, 623.404, 48.00000000000001, 8, 4031.931, 0.280292, 80.000, 623.404, 48.00000000000001, 8, 4031.931, 0.352195, 79.538, 602.800, 45.999999999999936, 8, 4014.886, 16.313825, 
