2, 1, 64, 12.440244653208076
2, 1, 512, 12.392603418974309
2, 1, 1024, 12.351221145198362
2, 1, 2048, 12.323340427657874
2, 1, 4096, 12.31918742502999
2, 1, 8192, 12.204291824905056
2, 1, 16384, 12.112062162702378
2, 1, 32768, 11.988110544727634
2, 1, 65536, 11.844824187906045
2, 1, 262144, 11.645264794082367
2, 1, 1048576, 10.539824952514246
2, 1, 4194304, 8.315408636545383
2, 2, 64, 11.934610211830536
2, 2, 512, 11.866947731361183
2, 2, 1024, 11.857059564261442
2, 2, 2048, 11.825872038388484
2, 2, 4096, 11.798666933146798
2, 2, 8192, 11.681539238228531
2, 2, 16384, 11.519465067466266
2, 2, 32768, 11.32411205517793
2, 2, 65536, 11.2009294423346
2, 2, 262144, 10.774210836748974
2, 2, 1048576, 8.172576127161852
2, 2, 4194304, 7.326692292312306
2, 3, 64, 11.283964914034387
2, 3, 512, 11.183351589046572
2, 3, 1024, 11.156189305347326
2, 3, 2048, 11.122553533939818
2, 3, 4096, 11.07287797321607
2, 3, 8192, 10.912637508747377
2, 3, 16384, 10.691891743302678
2, 3, 32768, 10.451635482258869
2, 3, 65536, 10.471584824552634
2, 3, 262144, 9.39858022593222
2, 3, 1048576, 7.020415233906438
2, 3, 4194304, 6.636045484080572
2, 4, 64, 10.95760621813456
2, 4, 512, 10.756720195862897
2, 4, 1024, 10.732177111444278
2, 4, 2048, 10.713422188905547
2, 4, 4096, 10.650521191523392
2, 4, 8192, 10.424499750124937
2, 4, 16384, 10.156277006095733
2, 4, 32768, 9.96363900829751
2, 4, 65536, 9.917856857257098
2, 4, 262144, 8.214357457017194
2, 4, 1048576, 6.560549835049485
2, 4, 4194304, 6.280764570628811
2, 5, 64, 10.595541729135432
2, 5, 512, 10.370665633746501
2, 5, 1024, 10.362354858056777
2, 5, 2048, 10.312797580967613
2, 5, 4096, 10.190131860441868
2, 5, 8192, 10.018374512743627
2, 5, 16384, 9.67563677264547
2, 5, 32768, 9.44941139430285
2, 5, 65536, 9.350736005597762
2, 5, 262144, 7.027513246026192
2, 5, 1048576, 5.5287391825722
2, 5, 4194304, 5.097529629259518
2, 6, 64, 10.100146026986506
2, 6, 512, 10.006559620189906
2, 6, 1024, 9.979600499750124
2, 6, 2048, 9.96401419432227
2, 6, 4096, 9.858854187487507
2, 6, 8192, 9.585559776089564
2, 6, 16384, 9.229695691292612
2, 6, 32768, 9.033401979406179
2, 6, 65536, 8.840179128348662
2, 6, 262144, 6.158929928028789
2, 6, 1048576, 5.031608817354794
2, 6, 4194304, 4.741885334399679
2, 7, 64, 9.799755497800879
2, 7, 512, 9.712281787285086
2, 7, 1024, 9.71775248662968
2, 7, 2048, 9.66596621013696
2, 7, 4096, 9.553126349460216
2, 7, 8192, 9.261204038788364
2, 7, 16384, 8.8804331267493
2, 7, 32768, 8.650006598020594
2, 7, 65536, 8.42743356992902
2, 7, 262144, 5.470581209395301
2, 7, 1048576, 4.734577469012396
2, 7, 4194304, 4.432869978013192
4, 1, 64, 24.533406478056584
4, 1, 512, 24.046806058182543
4, 1, 1024, 23.968041187643706
4, 1, 2048, 23.953340997700693
4, 1, 4096, 23.9781956217513
4, 1, 8192, 23.919314505648305
4, 1, 16384, 23.663972008397483
4, 1, 32768, 23.228943516944916
4, 1, 65536, 23.03212786164151
4, 1, 262144, 22.073690166187685
4, 1, 1048576, 18.594717484754575
4, 1, 4194304, 16.752071078676398
4, 2, 64, 23.162331100669796
4, 2, 512, 23.174491203518592
4, 2, 1024, 23.103427071878436
4, 2, 2048, 23.04221184703824
4, 2, 4096, 22.969662501249626
4, 2, 8192, 22.87952854143757
4, 2, 16384, 22.3342300079968
4, 2, 32768, 22.083221133659904
4, 2, 65536, 21.760125262421273
4, 2, 262144, 18.71379668132747
4, 2, 1048576, 15.946225709716115
4, 2, 4194304, 15.32869489153254
4, 3, 64, 22.189039488153554
4, 3, 512, 21.79735635745702
4, 3, 1024, 21.793426172148354
4, 3, 2048, 21.578376287113866
4, 3, 4096, 21.617680795761274
4, 3, 8192, 21.317492352294312
4, 3, 16384, 20.889154669066187
4, 3, 32768, 20.476666833266695
4, 3, 65536, 20.082545136459064
4, 3, 262144, 15.756391682495252
4, 3, 1048576, 14.290889833050086
4, 3, 4194304, 13.822172848145556
4, 4, 64, 21.39114235729281
4, 4, 512, 21.058234629611118
4, 4, 1024, 21.19424132760172
4, 4, 2048, 20.851276417074878
4, 4, 4096, 20.753848445466357
4, 4, 8192, 20.286896231130658
4, 4, 16384, 19.768654169166165
4, 4, 32768, 19.484298280687728
4, 4, 65536, 18.725290912726184
4, 4, 262144, 14.25489323203039
4, 4, 1048576, 13.465526889244304
4, 4, 4194304, 12.96029068372651
4, 5, 64, 20.657614715585325
