sketch-scale/beluga14-prefetch
sketch-scale/beluga14-prefetch/hash-bench
2, 10, 64, 8.493259422173347
2, 11, 64, 8.274638408477456
2, 12, 64, 8.066910826751974
2, 1, 64, 11.695320835832833
2, 2, 64, 11.29071025794841
2, 3, 64, 10.653153238704519
2, 4, 64, 10.234312306308107
2, 5, 64, 9.936031390582825
2, 6, 64, 9.504970757310671
2, 7, 64, 9.238650039984007
2, 8, 64, 8.954658668266347
2, 9, 64, 8.734422773168049
sketch-scale/beluga14-prefetch/mem-bench
2, 10, 1024, 8.43508687393782
2, 10, 1048576, 5.207842631473705
2, 10, 16384, 8.038899830050985
2, 10, 262144, 5.424006797960612
2, 10, 32768, 7.887143756872938
2, 10, 4096, 8.330117764670598
2, 10, 4194304, 4.8494255297880855
2, 10, 512, 8.461510746775968
2, 10, 524288, 5.266206896551724
2, 10, 64, 8.485536639008297
2, 10, 65536, 7.139195041487554
2, 10, 8192, 8.178068579426172
2, 12, 1024, 7.989313006098171
2, 12, 1048576, 4.90210366889933
2, 12, 16384, 7.618597120863741
2, 12, 262144, 5.086179528188725
2, 12, 32768, 7.462437912417516
2, 12, 4096, 7.860741077676697
2, 12, 4194304, 4.538066879936019
2, 12, 64, 8.080444822071172
2, 12, 512, 8.013915725282414
2, 12, 524288, 4.982319504148755
2, 12, 65536, 6.583173413293352
2, 12, 8192, 7.734492752174348
sketch-scale/beluga14-prefetch/count-min-sketch
2, 3, 1024, 10.622906618676264
2, 3, 1048576, 6.978421073677897
2, 3, 262144, 9.091357792662201
2, 3, 4096, 10.538383346661337
2, 3, 4194304, 6.5822589223233035
2, 3, 512, 10.650074977506748
2, 3, 64, 10.653585424372688
2, 3, 8192, 10.531684694591624
2, 6, 1024, 9.48438952209558
2, 6, 1048576, 5.948204338698391
2, 6, 262144, 6.564694883070158
2, 6, 4096, 9.374163350994701
2, 6, 4194304, 5.667722510995603
2, 6, 512, 9.478404278716386
2, 6, 64, 9.544094171748476
2, 6, 8192, 9.255471558532442
2, 9, 1024, 8.673294282287085
2, 9, 1048576, 5.37989833050085
2, 9, 262144, 5.646529535232384
2, 9, 4096, 8.537446466060182
2, 9, 4194304, 5.037553978408637
2, 9, 512, 8.697401679496151
2, 9, 64, 8.676407777666698
2, 9, 8192, 8.421243526941918
4, 3, 1024, 20.845099470158953
4, 3, 1048576, 13.92349550089982
4, 3, 262144, 15.31759932020394
4, 3, 4096, 20.71027101869439
4, 3, 4194304, 13.346700789763071
4, 3, 512, 20.852425614877024
4, 3, 64, 20.420302609217234
4, 3, 8192, 20.514117164850543
4, 6, 1024, 18.58998070578826
4, 6, 1048576, 11.879164250724783
4, 6, 262144, 12.273058882335299
4, 6, 4096, 18.512499400119975
4, 6, 4194304, 11.592562131360593
4, 6, 512, 18.67937308807358
4, 6, 64, 18.81449365190443
4, 6, 8192, 18.255323602919123
4, 9, 1024, 17.057370488853344
4, 9, 1048576, 10.589809357192843
4, 9, 262144, 10.866789142171566
4, 9, 4096, 16.883462461261622
4, 9, 4194304, 10.490847045886234
4, 9, 512, 17.17846186144157
4, 9, 64, 17.16223542937119
4, 9, 8192, 16.592802759172248
sketch-scale/beluga14-prefetch/count-sketch
2, 3, 1024, 9.705043486953914
2, 3, 1048576, 6.651478608556578
2, 3, 262144, 8.614900729781064
2, 3, 4096, 9.667089573128061
2, 3, 4194304, 6.334185088946632
2, 3, 512, 9.741324302709186
2, 3, 64, 9.790769269219235
2, 3, 8192, 9.580451264620613
2, 6, 1024, 8.253824135172964
2, 6, 1048576, 5.49643788105947
2, 6, 262144, 6.044531234382808
2, 6, 4096, 8.199236852629474
2, 6, 4194304, 5.2529044191161764
2, 6, 512, 8.224945716285115
2, 6, 64, 8.288331700489852
2, 6, 8192, 8.11340977706688
2, 9, 1024, 7.2117424545272835
2, 9, 1048576, 4.828965610316906
2, 9, 262144, 5.051297810656803
2, 9, 4096, 7.111032990102969
2, 9, 4194304, 4.556967416291854
2, 9, 512, 7.249628711386584
2, 9, 64, 7.3056035189443165
2, 9, 8192, 7.027761742954227
4, 3, 1024, 19.125910826751973
4, 3, 1048576, 13.228114254298282
4, 3, 262144, 14.476897230830751
4, 3, 4096, 19.017244802079173
4, 3, 4194304, 12.832441267619714
4, 3, 512, 19.124815955213435
4, 3, 64, 18.819857142857142
4, 3, 8192, 18.76387833649905
4, 6, 1024, 16.313026292112365
4, 6, 1048576, 10.948634309707089
4, 6, 262144, 11.26983148791522
4, 6, 4096, 16.199395081475558
4, 6, 4194304, 10.690909927021893
4, 6, 512, 16.38009157252824
4, 6, 64, 16.395832850144956
4, 6, 8192, 16.016809957012896
4, 9, 1024, 14.335289813056084
4, 9, 1048576, 9.507826434713056
4, 9, 262144, 9.742968909327201
4, 9, 4096, 14.062059382185344
4, 9, 4194304, 9.193404078776368
4, 9, 512, 14.320540637808657
4, 9, 64, 14.507997600719783
4, 9, 8192, 13.913465796905848
sketch-scale/beluga14-prefetch/univmon
2, 3, 1024, 16, 3.5283937818654403
2, 3, 1024, 8, 4.088396481055684
2, 3, 262144, 16, 3.566014695591323
2, 3, 262144, 8, 4.126982305308408
2, 3, 4096, 16, 3.5465344396680996
2, 3, 4096, 8, 4.007988803358992
2, 3, 512, 16, 3.5639606078784243
2, 3, 512, 8, 4.14106278116565
2, 3, 64, 16, 3.5939485154453665
2, 3, 64, 8, 4.181205138458463
2, 3, 65536, 16, 3.6212828151554537
2, 3, 65536, 8, 4.068905573606598
2, 3, 8192, 16, 3.56726422073378
2, 3, 8192, 8, 4.047676864627075
2, 6, 1024, 16, 3.5796913925822254
2, 6, 1024, 8, 4.103317504748575
2, 6, 262144, 16, 3.4163448965310406
2, 6, 262144, 8, 3.98717944616615
2, 6, 4096, 16, 3.631438768369489
2, 6, 4096, 8, 4.116392982105368
2, 6, 512, 16, 3.572639008297511
2, 6, 512, 8, 4.12148800239952
2, 6, 64, 16, 3.4937871638508446
2, 6, 64, 8, 4.001503049085274
2, 6, 65536, 16, 3.5746147155853243
2, 6, 65536, 8, 4.102982305308408
2, 6, 8192, 16, 3.5574975507347792
2, 6, 8192, 8, 4.089319504148755
4, 3, 1024, 16, 6.089352629474105
4, 3, 1024, 8, 7.222462461261622
4, 3, 262144, 16, 6.04197200839748
4, 3, 262144, 8, 7.209843147055883
4, 3, 4096, 16, 6.0652302309307204
4, 3, 4096, 8, 7.134769269219235
4, 3, 512, 16, 6.078435269419175
4, 3, 512, 8, 7.176002699190243
4, 3, 64, 16, 6.080112977404519
4, 3, 64, 8, 7.145409977006898
4, 3, 65536, 16, 6.057042839290177
4, 3, 65536, 8, 7.1526412595276785
4, 3, 8192, 16, 6.035689093272018
4, 3, 8192, 8, 7.162185362927414
4, 6, 1024, 16, 6.014249625112466
4, 6, 1024, 8, 7.12324960635825
4, 6, 262144, 16, 6.050995601319603
4, 6, 262144, 8, 7.180116476704659
4, 6, 4096, 16, 6.076611416575028
4, 6, 4096, 8, 7.248985604318705
4, 6, 512, 16, 6.073376821374122
4, 6, 512, 8, 7.137620051979209
4, 6, 64, 16, 6.070613515945217
4, 6, 64, 8, 7.1436311106668
4, 6, 65536, 16, 6.05415976804639
4, 6, 65536, 8, 7.222228631410577
4, 6, 8192, 16, 6.069994551498338
4, 6, 8192, 8, 7.076116964910526
